date,ticket_id,agent_id,support_cost,sla_met,first_contact_resolution,csat_score
2025-02-10,TCK09130,AGT0224,73229.33,Yes,Yes,4.76
2025-02-11,TCK09131,AGT0216,79660.3,Yes,Yes,4.63
2025-02-12,TCK09132,AGT0055,35376.25,Yes,No,4.94
2025-02-13,TCK09133,AGT0030,35910.0,Yes,No,4.38
2025-02-14,TCK09134,AGT0058,91541.75,Yes,Yes,4.54
2025-02-15,TCK09135,AGT0234,42384.88,Yes,No,4.28
2025-02-16,TCK09136,AGT0106,15671.39,Yes,No,4.59
2025-02-17,TCK09137,AGT0190,64053.7,Yes,Yes,4.14
2025-02-18,TCK09138,AGT0017,21233.59,Yes,No,4.7
2025-02-19,TCK09139,AGT0225,81693.66,Yes,No,4.58
2025-02-20,TCK09140,AGT0166,67757.18,Yes,Yes,4.65
2025-02-21,TCK09141,AGT0070,88725.39,Yes,No,4.84
2025-02-22,TCK09142,AGT0053,80635.35,Yes,Yes,4.67
2025-02-23,TCK09143,AGT0244,20090.23,Yes,Yes,4.22
2025-02-24,TCK09144,AGT0075,44296.36,Yes,No,4.43
2025-02-25,TCK09145,AGT0034,79710.42,Yes,No,4.58
2025-02-26,TCK09146,AGT0266,47560.73,Yes,Yes,4.5
2025-02-27,TCK09147,AGT0299,97512.89,Yes,Yes,4.54
2025-02-28,TCK09148,AGT0120,76216.64,Yes,Yes,5.0
2025-03-01,TCK09149,AGT0024,11394.99,Yes,Yes,4.63
2025-03-02,TCK09150,AGT0159,89198.71,Yes,Yes,4.71
2025-03-03,TCK09151,AGT0083,19072.43,Yes,Yes,4.0
2025-03-04,TCK09152,AGT0113,22647.14,Yes,No,4.82
2025-03-05,TCK09153,AGT0222,76104.32,Yes,Yes,5.0
2025-03-06,TCK09154,AGT0165,87847.17,Yes,Yes,5.0
2025-03-07,TCK09155,AGT0190,58271.47,Yes,Yes,4.47
2025-03-08,TCK09156,AGT0174,36014.48,Yes,Yes,5.0
2025-03-09,TCK09157,AGT0000,41618.4,Yes,Yes,4.61
2025-03-10,TCK09158,AGT0228,40860.04,Yes,Yes,4.69
2025-03-11,TCK09159,AGT0085,39401.03,Yes,Yes,4.52
2025-03-12,TCK09160,AGT0061,31861.87,Yes,Yes,4.51
2025-03-13,TCK09161,AGT0205,64798.04,Yes,Yes,3.93
2025-03-14,TCK09162,AGT0104,91036.48,Yes,Yes,4.84
2025-03-15,TCK09163,AGT0290,37637.42,Yes,Yes,4.51
2025-03-16,TCK09164,AGT0249,26802.49,Yes,Yes,4.54
2025-03-17,TCK09165,AGT0012,85471.99,Yes,No,4.68
2025-03-18,TCK09166,AGT0162,76760.5,Yes,Yes,4.48
2025-03-19,TCK09167,AGT0042,93775.33,Yes,No,4.68
2025-03-20,TCK09168,AGT0110,24896.78,Yes,Yes,4.96
2025-03-21,TCK09169,AGT0204,22982.62,Yes,Yes,4.72
2025-03-22,TCK09170,AGT0255,58728.65,Yes,Yes,4.55
2025-03-23,TCK09171,AGT0143,65299.03,Yes,No,4.56
2025-03-24,TCK09172,AGT0145,53215.61,Yes,Yes,4.66
2025-03-25,TCK09173,AGT0163,63907.0,Yes,Yes,4.35
2025-03-26,TCK09174,AGT0168,26234.18,Yes,Yes,4.66
2025-03-27,TCK09175,AGT0297,53165.24,Yes,Yes,4.81
2025-03-28,TCK09176,AGT0232,69228.33,Yes,No,4.63
2025-03-29,TCK09177,AGT0270,48943.58,Yes,No,4.47
2025-03-30,TCK09178,AGT0059,71150.26,Yes,Yes,4.51
2025-03-31,TCK09179,AGT0295,50607.22,Yes,Yes,4.8
2025-01-01,TCK09180,AGT0234,40023.96,Yes,Yes,4.27
2025-01-02,TCK09181,AGT0164,37324.45,Yes,No,4.36
2025-01-03,TCK09182,AGT0193,46981.19,Yes,Yes,4.12
2025-01-04,TCK09183,AGT0233,12078.07,Yes,No,4.61
2025-01-05,TCK09184,AGT0182,70167.26,Yes,Yes,4.86
2025-01-06,TCK09185,AGT0231,86059.51,Yes,Yes,5.0
2025-01-07,TCK09186,AGT0106,41916.44,Yes,Yes,5.0
2025-01-08,TCK09187,AGT0222,14142.98,Yes,No,4.39
2025-01-09,TCK09188,AGT0079,98809.8,Yes,Yes,4.68
2025-01-10,TCK09189,AGT0233,33732.84,Yes,No,4.48
2025-01-11,TCK09190,AGT0183,21395.9,Yes,Yes,5.0
2025-01-12,TCK09191,AGT0184,43277.73,Yes,Yes,4.99
2025-01-13,TCK09192,AGT0133,76470.13,Yes,Yes,4.65
2025-01-14,TCK09193,AGT0219,36452.49,Yes,Yes,4.41
2025-01-15,TCK09194,AGT0287,61723.29,Yes,Yes,3.57
2025-01-16,TCK09195,AGT0201,47400.4,Yes,Yes,4.17
2025-01-17,TCK09196,AGT0145,20598.76,Yes,Yes,4.04
2025-01-18,TCK09197,AGT0126,39725.83,Yes,Yes,4.17
2025-01-19,TCK09198,AGT0134,75238.35,Yes,Yes,5.0
2025-01-20,TCK09199,AGT0113,65080.35,Yes,Yes,4.21
2025-01-21,TCK09200,AGT0263,20780.05,Yes,Yes,4.28
2025-01-22,TCK09201,AGT0063,24699.02,Yes,Yes,4.32
2025-01-23,TCK09202,AGT0134,67666.0,Yes,Yes,5.0
2025-01-24,TCK09203,AGT0040,83207.39,Yes,Yes,4.58
2025-01-25,TCK09204,AGT0295,41452.7,Yes,No,4.9
2025-01-26,TCK09205,AGT0002,63577.97,Yes,Yes,4.65
2025-01-27,TCK09206,AGT0193,25357.92,Yes,Yes,4.0
2025-01-28,TCK09207,AGT0109,38023.87,Yes,Yes,5.0
2025-01-29,TCK09208,AGT0220,11824.32,Yes,No,4.72
2025-01-30,TCK09209,AGT0003,79144.84,Yes,Yes,4.56
2025-01-31,TCK09210,AGT0243,46090.88,Yes,No,5.0
2025-02-01,TCK09211,AGT0165,83451.3,Yes,Yes,4.5
2025-02-02,TCK09212,AGT0025,73753.57,Yes,Yes,4.56
2025-02-03,TCK09213,AGT0016,84586.98,Yes,Yes,4.5
2025-02-04,TCK09214,AGT0215,35709.28,Yes,Yes,4.92
2025-02-05,TCK09215,AGT0091,26659.79,Yes,Yes,4.84
2025-02-06,TCK09216,AGT0030,97471.51,Yes,Yes,4.68
2025-02-07,TCK09217,AGT0204,74559.5,Yes,No,4.28
2025-02-08,TCK09218,AGT0206,85063.8,Yes,Yes,4.49
2025-02-09,TCK09219,AGT0106,11182.0,Yes,Yes,4.28
2025-02-10,TCK09220,AGT0145,41901.55,Yes,No,4.95
2025-02-11,TCK09221,AGT0100,76853.5,Yes,No,4.13
2025-02-12,TCK09222,AGT0240,17018.45,Yes,Yes,5.0
2025-02-13,TCK09223,AGT0246,61060.59,Yes,Yes,4.99
2025-02-14,TCK09224,AGT0162,48616.55,Yes,Yes,4.32
2025-02-15,TCK09225,AGT0172,11585.49,Yes,Yes,4.48
2025-02-16,TCK09226,AGT0034,31237.8,Yes,Yes,4.39
2025-02-17,TCK09227,AGT0283,35631.28,Yes,Yes,4.73
2025-02-18,TCK09228,AGT0020,20067.4,Yes,Yes,5.0
2025-02-19,TCK09229,AGT0162,66838.32,Yes,Yes,4.96
2025-02-20,TCK09230,AGT0096,31815.81,Yes,Yes,4.47
2025-02-21,TCK09231,AGT0054,34985.75,Yes,Yes,4.98
2025-02-22,TCK09232,AGT0126,90841.47,Yes,Yes,4.95
2025-02-23,TCK09233,AGT0192,52041.08,Yes,Yes,4.54
2025-02-24,TCK09234,AGT0242,45291.53,Yes,Yes,4.6
2025-02-25,TCK09235,AGT0087,75148.39,Yes,No,5.0
2025-02-26,TCK09236,AGT0214,91865.24,Yes,No,4.92
2025-02-27,TCK09237,AGT0091,12253.27,Yes,No,4.97
2025-02-28,TCK09238,AGT0234,50341.5,Yes,Yes,5.0
2025-03-01,TCK09239,AGT0183,64970.32,Yes,Yes,4.76
2025-03-02,TCK09240,AGT0037,38670.68,Yes,Yes,4.7
2025-03-03,TCK09241,AGT0138,79516.69,Yes,Yes,5.0
2025-03-04,TCK09242,AGT0194,97432.94,Yes,Yes,5.0
2025-03-05,TCK09243,AGT0014,94908.46,Yes,Yes,4.42
2025-03-06,TCK09244,AGT0256,33938.43,Yes,No,4.54
2025-03-07,TCK09245,AGT0134,30370.45,Yes,Yes,4.29
2025-03-08,TCK09246,AGT0000,96174.15,Yes,Yes,4.7
2025-03-09,TCK09247,AGT0048,51276.56,Yes,Yes,4.87
2025-03-10,TCK09248,AGT0095,28746.8,Yes,Yes,4.32
2025-03-11,TCK09249,AGT0200,73629.73,Yes,Yes,4.94
2025-03-12,TCK09250,AGT0025,35597.83,Yes,Yes,4.46
2025-03-13,TCK09251,AGT0234,34052.23,Yes,No,4.44
2025-03-14,TCK09252,AGT0243,89132.41,Yes,No,4.94
2025-03-15,TCK09253,AGT0050,24623.12,Yes,Yes,4.41
2025-03-16,TCK09254,AGT0080,15795.37,Yes,No,4.18
2025-03-17,TCK09255,AGT0035,34226.78,Yes,Yes,4.82
2025-03-18,TCK09256,AGT0066,64625.09,Yes,Yes,4.56
2025-03-19,TCK09257,AGT0128,21077.91,Yes,Yes,4.96
2025-03-20,TCK09258,AGT0154,52443.52,Yes,Yes,4.85
2025-03-21,TCK09259,AGT0244,66460.34,Yes,Yes,4.08
2025-03-22,TCK09260,AGT0110,86386.33,Yes,Yes,4.99
2025-03-23,TCK09261,AGT0167,30688.26,Yes,Yes,5.0
2025-03-24,TCK09262,AGT0141,83561.17,Yes,Yes,4.91
2025-03-25,TCK09263,AGT0196,31141.56,Yes,Yes,4.92
2025-03-26,TCK09264,AGT0108,70908.99,Yes,Yes,4.53
2025-03-27,TCK09265,AGT0078,48760.62,Yes,Yes,4.46
2025-03-28,TCK09266,AGT0160,20321.31,Yes,Yes,4.66
2025-03-29,TCK09267,AGT0018,74283.71,Yes,Yes,4.88
2025-03-30,TCK09268,AGT0126,29598.64,Yes,Yes,4.87
2025-03-31,TCK09269,AGT0204,25896.11,Yes,Yes,4.47
2025-01-01,TCK09270,AGT0028,42249.06,Yes,Yes,4.44
2025-01-02,TCK09271,AGT0206,68796.12,Yes,Yes,4.15
2025-01-03,TCK09272,AGT0279,31059.68,Yes,No,4.79
2025-01-04,TCK09273,AGT0150,26529.54,Yes,Yes,4.48
2025-01-05,TCK09274,AGT0239,10895.83,Yes,Yes,4.51
2025-01-06,TCK09275,AGT0265,52447.88,Yes,Yes,5.0
2025-01-07,TCK09276,AGT0181,48578.1,Yes,No,4.78
2025-01-08,TCK09277,AGT0104,31048.1,Yes,Yes,4.7
2025-01-09,TCK09278,AGT0235,14828.69,Yes,Yes,4.85
2025-01-10,TCK09279,AGT0172,48633.03,Yes,No,5.0
2025-01-11,TCK09280,AGT0157,80938.46,Yes,Yes,4.11
2025-01-12,TCK09281,AGT0171,74375.39,Yes,Yes,4.43
2025-01-13,TCK09282,AGT0156,87471.54,Yes,Yes,4.53
2025-01-14,TCK09283,AGT0257,10862.44,Yes,No,4.31
2025-01-15,TCK09284,AGT0163,96977.74,Yes,No,4.52
2025-01-16,TCK09285,AGT0146,40727.1,Yes,Yes,4.13
2025-01-17,TCK09286,AGT0153,99135.8,Yes,Yes,4.88
2025-01-18,TCK09287,AGT0037,32735.75,Yes,Yes,4.44
2025-01-19,TCK09288,AGT0130,52438.27,Yes,Yes,4.66
2025-01-20,TCK09289,AGT0254,41853.49,Yes,Yes,4.62
2025-01-21,TCK09290,AGT0207,42018.46,Yes,Yes,4.77
2025-01-22,TCK09291,AGT0094,85805.39,Yes,Yes,3.86
2025-01-23,TCK09292,AGT0170,77177.7,Yes,No,4.74
2025-01-24,TCK09293,AGT0249,99293.63,Yes,Yes,4.52
2025-01-25,TCK09294,AGT0189,65216.32,Yes,Yes,4.72
2025-01-26,TCK09295,AGT0198,51693.09,Yes,No,4.25
2025-01-27,TCK09296,AGT0220,18106.65,Yes,Yes,4.72
2025-01-28,TCK09297,AGT0023,99690.53,Yes,No,4.99
2025-01-29,TCK09298,AGT0243,59637.76,Yes,Yes,4.66
2025-01-30,TCK09299,AGT0127,73042.97,Yes,Yes,4.38
2025-01-31,TCK09300,AGT0092,46606.81,Yes,No,4.4
2025-02-01,TCK09301,AGT0299,59294.41,Yes,Yes,4.77
2025-02-02,TCK09302,AGT0132,94832.0,Yes,Yes,4.77
2025-02-03,TCK09303,AGT0054,24977.75,Yes,Yes,4.71
2025-02-04,TCK09304,AGT0157,36313.53,Yes,Yes,4.59
2025-02-05,TCK09305,AGT0028,23685.38,Yes,Yes,4.66
2025-02-06,TCK09306,AGT0210,81299.43,Yes,Yes,4.58
2025-02-07,TCK09307,AGT0153,15584.07,Yes,Yes,4.49
2025-02-08,TCK09308,AGT0292,17346.85,Yes,No,4.83
2025-02-09,TCK09309,AGT0221,36864.47,Yes,No,4.69
2025-02-10,TCK09310,AGT0114,56276.94,Yes,Yes,4.99
2025-02-11,TCK09311,AGT0157,46564.73,Yes,Yes,4.94
2025-02-12,TCK09312,AGT0258,14033.47,Yes,No,4.68
2025-02-13,TCK09313,AGT0250,96174.24,Yes,Yes,4.78
2025-02-14,TCK09314,AGT0121,95758.26,Yes,Yes,4.31
2025-02-15,TCK09315,AGT0298,35142.07,No,Yes,4.58
2025-02-16,TCK09316,AGT0262,75837.31,Yes,Yes,4.7
2025-02-17,TCK09317,AGT0048,62071.79,Yes,Yes,4.13
2025-02-18,TCK09318,AGT0296,31372.9,No,Yes,4.73
2025-02-19,TCK09319,AGT0076,33595.44,Yes,Yes,4.31
2025-02-20,TCK09320,AGT0126,54203.79,Yes,Yes,4.35
2025-02-21,TCK09321,AGT0196,47731.32,Yes,No,4.44
2025-02-22,TCK09322,AGT0220,36210.64,Yes,Yes,4.59
2025-02-23,TCK09323,AGT0090,82676.04,Yes,Yes,4.2
2025-02-24,TCK09324,AGT0007,53331.66,Yes,Yes,4.86
2025-02-25,TCK09325,AGT0031,68936.33,Yes,Yes,4.65
2025-02-26,TCK09326,AGT0268,27034.62,Yes,Yes,5.0
2025-02-27,TCK09327,AGT0190,58015.69,Yes,Yes,4.69
2025-02-28,TCK09328,AGT0162,38617.84,Yes,Yes,4.77
2025-03-01,TCK09329,AGT0060,57377.22,Yes,Yes,4.34
2025-03-02,TCK09330,AGT0263,80274.33,Yes,Yes,4.25
2025-03-03,TCK09331,AGT0284,79202.19,Yes,No,4.79
2025-03-04,TCK09332,AGT0094,41879.86,Yes,Yes,4.27
2025-03-05,TCK09333,AGT0040,72484.94,Yes,Yes,4.79
2025-03-06,TCK09334,AGT0148,94716.1,Yes,No,5.0
2025-03-07,TCK09335,AGT0203,66310.24,Yes,Yes,4.88
2025-03-08,TCK09336,AGT0266,23356.91,Yes,Yes,4.77
2025-03-09,TCK09337,AGT0001,71173.78,Yes,Yes,4.68
2025-03-10,TCK09338,AGT0177,19441.39,Yes,Yes,4.48
2025-03-11,TCK09339,AGT0193,88489.94,Yes,Yes,4.57
2025-03-12,TCK09340,AGT0195,56499.44,Yes,Yes,4.43
2025-03-13,TCK09341,AGT0248,44662.67,Yes,Yes,4.21
2025-03-14,TCK09342,AGT0211,15130.59,Yes,No,4.61
2025-03-15,TCK09343,AGT0152,44270.54,Yes,Yes,4.93
2025-03-16,TCK09344,AGT0157,91288.6,Yes,Yes,4.21
2025-03-17,TCK09345,AGT0138,11888.47,Yes,Yes,5.0
2025-03-18,TCK09346,AGT0220,52718.33,Yes,Yes,4.97
2025-03-19,TCK09347,AGT0272,93804.23,Yes,Yes,4.72
2025-03-20,TCK09348,AGT0153,45535.69,Yes,No,4.72
2025-03-21,TCK09349,AGT0248,48535.81,Yes,Yes,4.54
2025-03-22,TCK09350,AGT0278,62070.4,Yes,No,4.61
2025-03-23,TCK09351,AGT0275,51664.36,No,Yes,4.46
2025-03-24,TCK09352,AGT0001,25174.15,Yes,Yes,4.61
2025-03-25,TCK09353,AGT0087,11670.0,Yes,Yes,4.64
2025-03-26,TCK09354,AGT0286,64883.05,Yes,Yes,5.0
2025-03-27,TCK09355,AGT0129,92872.59,Yes,Yes,4.77
2025-03-28,TCK09356,AGT0077,19572.77,Yes,Yes,4.54
2025-03-29,TCK09357,AGT0259,28985.74,Yes,Yes,4.57
2025-03-30,TCK09358,AGT0240,43320.65,Yes,Yes,4.39
2025-03-31,TCK09359,AGT0140,82786.8,Yes,Yes,4.44
2025-01-01,TCK09360,AGT0227,34233.43,Yes,Yes,4.87
2025-01-02,TCK09361,AGT0162,89384.9,Yes,Yes,4.45
2025-01-03,TCK09362,AGT0235,14946.21,Yes,Yes,4.41
2025-01-04,TCK09363,AGT0127,94686.1,Yes,Yes,4.42
2025-01-05,TCK09364,AGT0199,60467.24,Yes,No,4.38
2025-01-06,TCK09365,AGT0030,69289.99,Yes,Yes,4.94
2025-01-07,TCK09366,AGT0137,43092.06,Yes,No,4.64
2025-01-08,TCK09367,AGT0020,80379.49,Yes,No,4.52
2025-01-09,TCK09368,AGT0233,24990.96,Yes,Yes,4.61
2025-01-10,TCK09369,AGT0201,14402.06,Yes,Yes,4.67
2025-01-11,TCK09370,AGT0278,45596.52,Yes,No,4.38
2025-01-12,TCK09371,AGT0130,86832.61,Yes,No,4.18
2025-01-13,TCK09372,AGT0147,77943.42,Yes,Yes,5.0
2025-01-14,TCK09373,AGT0028,56544.04,Yes,No,4.9
2025-01-15,TCK09374,AGT0161,61492.4,Yes,No,4.71
2025-01-16,TCK09375,AGT0060,21690.35,Yes,Yes,4.88
2025-01-17,TCK09376,AGT0124,85661.34,Yes,No,5.0
2025-01-18,TCK09377,AGT0070,80826.37,Yes,Yes,4.44
2025-01-19,TCK09378,AGT0242,69082.34,Yes,Yes,4.26
2025-01-20,TCK09379,AGT0248,51957.19,Yes,Yes,4.8
2025-01-21,TCK09380,AGT0220,96801.33,Yes,Yes,4.16
2025-01-22,TCK09381,AGT0020,89112.88,Yes,Yes,4.61
2025-01-23,TCK09382,AGT0081,67998.74,Yes,Yes,4.51
2025-01-24,TCK09383,AGT0009,43462.09,Yes,Yes,4.8
2025-01-25,TCK09384,AGT0011,65622.01,Yes,No,4.46
2025-01-26,TCK09385,AGT0262,61789.68,Yes,Yes,4.96
2025-01-27,TCK09386,AGT0144,45481.78,Yes,Yes,4.38
2025-01-28,TCK09387,AGT0191,37600.66,Yes,Yes,4.81
2025-01-29,TCK09388,AGT0249,46630.97,Yes,Yes,4.4
2025-01-30,TCK09389,AGT0113,61652.03,Yes,No,4.76
2025-01-31,TCK09390,AGT0025,48532.14,Yes,Yes,4.3
2025-02-01,TCK09391,AGT0270,33721.7,Yes,Yes,4.59
2025-02-02,TCK09392,AGT0032,78486.7,Yes,Yes,5.0
2025-02-03,TCK09393,AGT0061,57832.07,Yes,Yes,4.63
2025-02-04,TCK09394,AGT0228,16090.76,Yes,Yes,4.95
2025-02-05,TCK09395,AGT0094,43148.49,Yes,Yes,4.59
2025-02-06,TCK09396,AGT0034,89642.21,Yes,Yes,4.45
2025-02-07,TCK09397,AGT0192,77971.29,Yes,Yes,4.65
2025-02-08,TCK09398,AGT0075,39092.21,Yes,Yes,4.79
2025-02-09,TCK09399,AGT0248,94436.48,Yes,Yes,4.03
2025-02-10,TCK09400,AGT0082,16894.26,Yes,Yes,4.76
2025-02-11,TCK09401,AGT0024,96511.12,Yes,No,4.32
2025-02-12,TCK09402,AGT0056,32113.46,Yes,Yes,4.24
2025-02-13,TCK09403,AGT0031,10818.48,Yes,Yes,4.76
2025-02-14,TCK09404,AGT0011,49042.72,Yes,No,5.0
2025-02-15,TCK09405,AGT0091,42307.34,Yes,No,4.66
2025-02-16,TCK09406,AGT0000,58518.01,Yes,Yes,4.19
2025-02-17,TCK09407,AGT0135,81709.56,Yes,Yes,4.4
2025-02-18,TCK09408,AGT0195,85818.77,Yes,Yes,4.47
2025-02-19,TCK09409,AGT0132,46110.7,Yes,No,4.66
2025-02-20,TCK09410,AGT0085,48686.12,Yes,Yes,4.58
2025-02-21,TCK09411,AGT0294,23336.0,Yes,No,4.75
2025-02-22,TCK09412,AGT0278,14279.28,Yes,Yes,4.9
2025-02-23,TCK09413,AGT0179,67709.35,Yes,Yes,4.7
2025-02-24,TCK09414,AGT0003,15799.39,Yes,No,4.87
2025-02-25,TCK09415,AGT0125,76044.71,Yes,No,4.52
2025-02-26,TCK09416,AGT0174,58518.11,Yes,Yes,5.0
2025-02-27,TCK09417,AGT0250,27872.47,Yes,No,4.77
2025-02-28,TCK09418,AGT0020,58557.06,Yes,Yes,4.81
2025-03-01,TCK09419,AGT0104,26469.79,Yes,Yes,5.0
2025-03-02,TCK09420,AGT0065,49486.35,Yes,Yes,4.63
2025-03-03,TCK09421,AGT0262,81960.43,Yes,Yes,4.41
2025-03-04,TCK09422,AGT0048,51572.74,Yes,Yes,4.99
2025-03-05,TCK09423,AGT0015,23382.94,Yes,Yes,5.0
2025-03-06,TCK09424,AGT0144,75144.58,Yes,Yes,4.65
2025-03-07,TCK09425,AGT0249,26809.16,Yes,Yes,5.0
2025-03-08,TCK09426,AGT0074,76469.49,Yes,Yes,4.58
2025-03-09,TCK09427,AGT0289,53141.71,Yes,No,4.88
2025-03-10,TCK09428,AGT0281,50836.76,Yes,Yes,5.0
2025-03-11,TCK09429,AGT0065,86629.15,Yes,Yes,4.63
2025-03-12,TCK09430,AGT0124,73774.32,Yes,Yes,4.74
2025-03-13,TCK09431,AGT0086,12961.97,Yes,Yes,4.91
2025-03-14,TCK09432,AGT0040,36655.69,Yes,Yes,4.49
2025-03-15,TCK09433,AGT0185,88382.86,Yes,Yes,4.36
2025-03-16,TCK09434,AGT0265,11649.36,Yes,Yes,5.0
2025-03-17,TCK09435,AGT0270,59072.81,Yes,No,4.69
2025-03-18,TCK09436,AGT0041,75504.31,Yes,Yes,4.45
2025-03-19,TCK09437,AGT0092,65967.05,Yes,Yes,4.63
2025-03-20,TCK09438,AGT0184,78447.9,Yes,Yes,4.75
2025-03-21,TCK09439,AGT0214,75312.27,Yes,Yes,4.13
2025-03-22,TCK09440,AGT0016,72282.76,Yes,Yes,4.81
2025-03-23,TCK09441,AGT0264,83938.59,Yes,Yes,4.72
2025-03-24,TCK09442,AGT0113,68112.16,Yes,Yes,5.0
2025-03-25,TCK09443,AGT0291,46217.66,Yes,Yes,4.53
2025-03-26,TCK09444,AGT0291,52471.82,Yes,Yes,5.0
2025-03-27,TCK09445,AGT0047,74505.23,Yes,Yes,4.59
2025-03-28,TCK09446,AGT0096,88867.54,Yes,Yes,4.64
2025-03-29,TCK09447,AGT0094,34499.69,Yes,No,4.68
2025-03-30,TCK09448,AGT0073,40786.91,Yes,Yes,5.0
2025-03-31,TCK09449,AGT0067,93766.55,Yes,Yes,4.23
2025-01-01,TCK09450,AGT0245,62066.06,Yes,No,4.75
2025-01-02,TCK09451,AGT0076,26106.56,Yes,No,4.61
2025-01-03,TCK09452,AGT0207,69732.56,Yes,Yes,4.59
2025-01-04,TCK09453,AGT0253,99168.59,Yes,Yes,4.77
2025-01-05,TCK09454,AGT0220,84110.82,Yes,Yes,4.93
2025-01-06,TCK09455,AGT0261,77116.7,Yes,Yes,4.76
2025-01-07,TCK09456,AGT0258,28724.2,Yes,Yes,4.97
2025-01-08,TCK09457,AGT0073,88852.58,Yes,No,4.52
2025-01-09,TCK09458,AGT0124,57321.0,Yes,Yes,4.59
2025-01-10,TCK09459,AGT0187,90036.1,Yes,Yes,4.3
2025-01-11,TCK09460,AGT0253,39684.5,Yes,Yes,5.0
2025-01-12,TCK09461,AGT0234,15584.59,Yes,Yes,4.54
2025-01-13,TCK09462,AGT0249,52837.84,Yes,Yes,4.51
2025-01-14,TCK09463,AGT0071,34285.38,Yes,Yes,4.78
2025-01-15,TCK09464,AGT0234,74370.64,Yes,Yes,4.93
2025-01-16,TCK09465,AGT0155,96139.59,Yes,Yes,4.39
2025-01-17,TCK09466,AGT0114,72187.67,Yes,Yes,4.96
2025-01-18,TCK09467,AGT0227,89824.05,Yes,Yes,4.51
2025-01-19,TCK09468,AGT0244,50772.16,Yes,Yes,5.0
2025-01-20,TCK09469,AGT0013,79447.67,Yes,Yes,4.44
2025-01-21,TCK09470,AGT0015,85873.91,Yes,Yes,4.82
2025-01-22,TCK09471,AGT0041,73978.81,Yes,No,4.61
2025-01-23,TCK09472,AGT0109,55699.96,No,Yes,4.26
2025-01-24,TCK09473,AGT0277,66327.95,Yes,No,4.18
2025-01-25,TCK09474,AGT0018,73045.63,Yes,Yes,4.38
2025-01-26,TCK09475,AGT0065,32777.6,Yes,Yes,4.9
2025-01-27,TCK09476,AGT0166,82862.13,Yes,Yes,4.02
2025-01-28,TCK09477,AGT0072,95529.21,Yes,No,4.7
2025-01-29,TCK09478,AGT0111,51871.54,Yes,No,4.67
2025-01-30,TCK09479,AGT0273,73096.05,Yes,No,4.1
2025-01-31,TCK09480,AGT0084,76332.33,Yes,Yes,4.36
2025-02-01,TCK09481,AGT0138,69602.28,Yes,No,4.36
2025-02-02,TCK09482,AGT0038,59240.36,Yes,No,4.62
2025-02-03,TCK09483,AGT0104,89348.32,Yes,Yes,5.0
2025-02-04,TCK09484,AGT0280,50403.4,Yes,Yes,4.92
2025-02-05,TCK09485,AGT0122,15499.27,Yes,Yes,4.49
2025-02-06,TCK09486,AGT0217,86010.07,Yes,Yes,4.35
2025-02-07,TCK09487,AGT0060,70658.31,Yes,Yes,4.13
2025-02-08,TCK09488,AGT0099,86433.28,Yes,No,4.49
2025-02-09,TCK09489,AGT0203,22469.27,Yes,No,4.33
2025-02-10,TCK09490,AGT0257,12767.76,Yes,No,4.59
2025-02-11,TCK09491,AGT0004,94093.71,Yes,Yes,4.6
2025-02-12,TCK09492,AGT0196,23295.55,Yes,Yes,4.46
2025-02-13,TCK09493,AGT0179,82868.71,Yes,Yes,4.46
2025-02-14,TCK09494,AGT0132,84088.89,Yes,Yes,4.39
2025-02-15,TCK09495,AGT0252,73783.47,Yes,Yes,4.45
2025-02-16,TCK09496,AGT0264,21813.6,Yes,Yes,5.0
2025-02-17,TCK09497,AGT0092,70065.88,Yes,Yes,4.76
2025-02-18,TCK09498,AGT0149,90017.79,Yes,Yes,4.76
2025-02-19,TCK09499,AGT0137,48297.85,Yes,Yes,4.9
2025-02-20,TCK09500,AGT0207,47216.52,Yes,No,4.88
2025-02-21,TCK09501,AGT0124,49857.25,Yes,Yes,5.0
2025-02-22,TCK09502,AGT0233,17404.47,Yes,Yes,4.78
2025-02-23,TCK09503,AGT0060,90282.3,Yes,No,4.66
2025-02-24,TCK09504,AGT0265,88226.46,Yes,Yes,4.42
2025-02-25,TCK09505,AGT0133,99811.84,Yes,Yes,4.35
2025-02-26,TCK09506,AGT0112,62666.48,Yes,Yes,4.86
2025-02-27,TCK09507,AGT0190,77607.25,Yes,Yes,4.57
2025-02-28,TCK09508,AGT0186,28240.47,Yes,Yes,4.19
2025-03-01,TCK09509,AGT0088,70077.59,Yes,No,3.97
2025-03-02,TCK09510,AGT0186,68475.96,Yes,Yes,5.0
2025-03-03,TCK09511,AGT0131,91108.79,Yes,Yes,4.3
2025-03-04,TCK09512,AGT0122,84771.35,Yes,Yes,4.39
2025-03-05,TCK09513,AGT0047,94461.98,Yes,Yes,4.97
2025-03-06,TCK09514,AGT0287,88195.01,Yes,Yes,4.24
2025-03-07,TCK09515,AGT0178,88182.45,Yes,Yes,4.76
2025-03-08,TCK09516,AGT0179,15735.1,Yes,Yes,5.0
2025-03-09,TCK09517,AGT0098,86136.58,Yes,Yes,5.0
2025-03-10,TCK09518,AGT0033,64673.06,Yes,Yes,4.47
2025-03-11,TCK09519,AGT0069,44240.0,Yes,Yes,4.6
2025-03-12,TCK09520,AGT0170,15086.32,Yes,Yes,4.48
2025-03-13,TCK09521,AGT0271,70990.64,No,Yes,4.59
