date,record_id,net_profit,revenue,operating_cash_flow,accounts_receivable,dso,budgeted_amount,actual_spend,budget_accuracy_score,internal_csat_score
2025-03-30,FIN07558,887159.46,3442178.7048,606078.15,4862418.19,42.38,3693257.38,3825499.05,96.42,4.47
2025-03-31,FIN07559,1253785.0,5541729.7,783466.47,8956396.6,48.49,5057706.67,4988362.3,98.63,4.5
2025-01-01,FIN07560,1156176.92,4370348.757599999,325459.58,5150445.87,35.35,4493180.45,4730936.21,94.71,4.24
2025-01-02,FIN07561,1062929.11,3964725.5803000005,456429.23,5174072.91,39.15,4123450.11,4484154.59,91.25,4.5
2025-01-03,FIN07562,347403.22,1254125.6242,731508.1,2055726.13,49.18,1176449.86,1097910.21,93.32,4.93
2025-01-04,FIN07563,1136801.18,3046627.1624,893050.78,4811613.4,47.38,3216001.48,3448650.66,92.77,4.51
2025-01-05,FIN07564,850396.7,3367570.9319999996,566775.35,6293267.6,56.06,3666789.83,3922601.67,93.02,4.99
2025-01-06,FIN07565,1362329.4,5040618.78,481133.03,9028912.46,53.74,5441818.25,5296523.84,97.33,4.97
2025-01-07,FIN07566,1395832.21,5332079.0422,663115.51,10480793.5,58.97,5060108.26,4849391.3,95.84,4.42
2025-01-08,FIN07567,271703.57,1168325.351,735620.68,1866041.43,47.92,1127198.58,1141922.08,98.69,4.77
2025-01-09,FIN07568,1266834.03,5156014.5021,594072.12,8757322.37,50.95,5155613.74,4920820.68,95.45,4.21
2025-01-10,FIN07569,249006.61,1010966.8365999998,913697.48,1880910.13,55.82,941889.73,875086.64,92.91,4.28
2025-01-11,FIN07570,677320.51,2946344.2185,666407.1,5421251.1,55.2,3213844.67,3505069.72,90.94,4.63
2025-01-12,FIN07571,904989.97,4054355.0656000003,325076.51,6968307.8,51.56,3779953.58,3773426.2,99.83,4.75
2025-01-13,FIN07572,392531.04,1436663.6064,456137.77,2155363.5,45.01,1511778.98,1503390.44,99.45,5.0
2025-01-14,FIN07573,1170207.96,3182965.6512,615452.92,4052573.79,38.2,3082019.9,2851548.39,92.52,4.55
2025-01-15,FIN07574,210861.12,721145.0303999999,788407.86,1353744.81,56.32,731777.71,732385.5,99.92,4.65
2025-01-16,FIN07575,419178.76,1710249.3408000001,453826.57,3038523.8,53.3,1555360.21,1630898.77,95.14,4.63
2025-01-17,FIN07576,955035.88,2444891.8528,983380.21,4493483.73,55.14,2300649.03,2184717.63,94.96,5.0
2025-01-18,FIN07577,1128703.83,2945916.9963,522990.78,3360670.64,34.22,2913153.24,2836763.75,97.38,5.0
2025-01-19,FIN07578,1391636.03,3660002.7589,672736.14,4812218.76,39.44,3789706.83,3546343.44,93.58,4.72
2025-01-20,FIN07579,1117145.65,4423896.773999999,313276.47,6303544.32,42.75,4669477.84,4534133.69,97.1,4.84
2025-01-21,FIN07580,1073313.05,3756595.6750000003,919423.51,6905945.07,55.15,3403581.26,3649511.48,92.77,4.7
2025-01-22,FIN07581,712643.49,2308964.9076,852184.26,4370608.9,56.79,2148487.33,2035502.71,94.74,4.92
2025-01-23,FIN07582,201669.75,546525.0225,436820.6,702226.02,38.55,571642.41,517855.61,90.59,4.86
2025-01-24,FIN07583,356207.04,1410579.8783999998,953265.68,2378843.05,50.59,1498897.82,1509756.79,99.28,4.51
2025-01-25,FIN07584,894920.91,2810051.6574000004,521087.83,3028713.6,32.33,2662002.13,2704323.84,98.41,4.63
2025-01-26,FIN07585,1077668.85,3265336.6155,784530.4,4602731.22,42.29,3088781.85,2983090.36,96.58,4.65
2025-01-27,FIN07586,742682.77,2822194.526,873283.42,4195669.42,44.6,2589662.31,2662985.36,97.17,4.65
2025-01-28,FIN07587,1149882.71,4162575.4102,818640.12,7349579.74,52.97,3871439.87,3513642.97,90.76,4.45
2025-01-29,FIN07588,878420.98,2828515.5556,942307.95,5351472.9,56.76,2550198.62,2468884.9,96.81,4.7
2025-01-30,FIN07589,296429.05,1120501.809,904992.33,1498428.28,40.12,1140633.02,1059550.41,92.89,4.45
2025-01-31,FIN07590,449621.13,1366848.2352,996228.06,2088187.21,45.83,1477259.87,1397430.55,94.6,4.42
2025-02-01,FIN07591,1291997.69,5284270.5521,427827.99,8705562.13,49.42,4913923.61,4798480.19,97.65,4.56
2025-02-02,FIN07592,1142386.57,3381464.2472,513333.26,4492908.36,39.86,3551513.8,3546833.32,99.87,4.68
2025-02-03,FIN07593,1363190.58,3844197.4356,745358.11,7632800.91,59.57,3900829.14,3583457.27,91.86,4.97
2025-02-04,FIN07594,352824.42,1432467.1452,813133.03,2686985.17,56.27,1558501.88,1434232.92,92.03,4.81
2025-02-05,FIN07595,1487289.29,5830174.0168,674223.54,7558254.09,38.89,6177795.25,6392837.95,96.52,4.93
2025-02-06,FIN07596,472228.73,1355296.4551,351749.86,2043714.18,45.24,1450906.93,1423087.94,98.08,5.0
2025-02-07,FIN07597,215313.84,587806.7832,889116.66,723496.46,36.93,604164.52,565077.73,93.53,4.42
2025-02-08,FIN07598,1496649.82,6255996.247599999,972612.05,9474730.83,45.44,6645539.77,6293215.95,94.7,4.81
2025-02-09,FIN07599,565396.05,2289854.0025,583861.79,3854585.31,50.5,2221556.59,2319330.07,95.6,4.83
2025-02-10,FIN07600,1068425.29,3365539.6635,457368.74,3653364.29,32.57,3169677.1,2885521.16,91.04,4.68
2025-02-11,FIN07601,429687.01,1641404.3782,313519.63,3069618.57,56.1,1776826.8,1779933.8,99.83,4.87
2025-02-12,FIN07602,954297.09,2624316.9975,466109.33,4182494.37,47.81,2747311.32,2670563.12,97.21,4.63
2025-02-13,FIN07603,1375245.48,4827111.634799999,789943.14,9604035.3,59.69,4431967.07,4707765.85,93.78,4.8
2025-02-14,FIN07604,616235.52,1565238.2208,938112.57,1605295.03,30.77,1680098.38,1777580.05,94.2,4.18
2025-02-15,FIN07605,1071330.17,3513962.9575999994,365459.15,6435817.36,54.94,3407773.77,3536725.04,96.22,4.6
2025-02-16,FIN07606,444274.67,1177327.8754999998,687281.43,2109728.05,53.76,1129829.24,1103794.3,97.7,4.81
2025-02-17,FIN07607,1012234.02,3492207.3690000004,786871.87,3956155.89,33.99,3578334.68,3672256.14,97.38,4.91
2025-02-18,FIN07608,637385.46,2128867.4364,493466.57,2842688.68,40.06,2158074.92,2218435.73,97.2,4.34
2025-02-19,FIN07609,474570.74,1608794.8086,698927.93,3032250.35,56.54,1621104.25,1566699.95,96.64,4.58
2025-02-20,FIN07610,607136.67,1572483.9753,800673.9,2387745.05,45.55,1495393.64,1609036.04,92.4,4.28
2025-02-21,FIN07611,432493.39,1392628.7158000001,886403.47,1951464.84,42.04,1520687.54,1668150.9,90.3,4.48
2025-02-22,FIN07612,1372490.94,5503688.669399999,616749.9,10487259.12,57.16,5999153.76,5776513.13,96.29,4.69
2025-02-23,FIN07613,716342.95,2320951.158,823500.05,2537599.24,32.8,2090788.09,2216748.58,93.98,4.91
2025-02-24,FIN07614,518863.1,2039131.983,511248.08,3003891.78,44.19,1972993.81,1973352.21,99.98,4.87
2025-02-25,FIN07615,782930.19,2536693.8156,449132.72,4191567.16,49.57,2306133.04,2289368.56,99.27,4.67
2025-02-26,FIN07616,616697.02,2065935.0170000002,431119.62,3323142.09,48.26,2210653.26,2160499.24,97.73,4.4
2025-02-27,FIN07617,1167745.03,4238914.4589,551210.91,5359159.74,37.93,4566598.01,4376650.65,95.84,4.56
2025-02-28,FIN07618,1462585.89,6435377.916,325115.78,10060509.34,46.9,6458929.19,7000843.51,91.61,5.0
2025-03-01,FIN07619,769443.75,2092887.0000000002,498094.29,3575826.71,51.26,2235068.55,2342716.17,95.18,4.18
2025-03-02,FIN07620,1319343.42,3390712.5893999995,756555.98,5373890.9,47.55,3528619.87,3486772.5,98.81,4.24
2025-03-03,FIN07621,935622.0,3480513.8400000003,753543.33,5862794.09,50.53,3480217.26,3655317.16,94.97,4.65
2025-03-04,FIN07622,404406.36,1779387.9840000002,351487.66,2235051.42,37.68,1730921.51,1806597.29,95.63,4.81
2025-03-05,FIN07623,1097809.56,4918186.828800001,501190.93,9014293.57,54.99,4688237.03,4470081.64,95.35,4.86
2025-03-06,FIN07624,867464.85,3010103.0295,698690.37,4363714.87,43.49,2865274.41,2679680.45,93.52,4.69
2025-03-07,FIN07625,1045788.48,3597512.3712,522986.5,7149062.36,59.62,3642167.85,3887139.47,93.27,4.14
2025-03-08,FIN07626,1356593.64,5141489.895599999,592591.62,5261211.14,30.7,4798870.09,5097749.68,93.77,4.53
2025-03-09,FIN07627,772564.94,2788959.4333999995,798967.53,3849643.58,41.41,2607560.98,2866680.92,90.06,4.07
2025-03-10,FIN07628,1371530.91,5170671.5307,306486.78,6103848.75,35.41,4664352.49,4215980.69,90.39,4.72
2025-03-11,FIN07629,1175869.72,4997446.31,493475.48,7774075.09,46.67,5110716.49,5151991.34,99.19,4.74
2025-03-12,FIN07630,835186.4,3332393.7360000005,399660.57,4142848.87,37.3,3661863.63,3809306.92,95.97,4.56
2025-03-13,FIN07631,984188.78,3434818.8422000003,389326.43,5967921.99,52.12,3702198.45,3763314.39,98.35,4.25
2025-03-14,FIN07632,623255.47,2131533.7073999997,971328.15,4011260.52,56.46,2219220.66,2312624.12,95.79,4.35
2025-03-15,FIN07633,1478676.49,5589397.1322,563592.23,6768113.53,36.33,5908579.99,5479925.76,92.75,4.11
2025-03-16,FIN07634,1067556.51,3640367.6991000003,668962.01,4225293.31,34.82,3579830.36,3222932.75,90.03,4.58
2025-03-17,FIN07635,257000.91,878943.1122,813675.32,1648332.28,56.26,843447.8,774796.55,91.86,5.0
2025-03-18,FIN07636,624608.48,1580259.4544,333213.23,2151162.81,40.84,1538739.17,1501827.84,97.6,4.57
2025-03-19,FIN07637,1010308.76,2879379.966,468715.85,4130711.38,43.04,2638330.99,2548064.87,96.58,4.47
2025-03-20,FIN07638,273233.26,950851.7448,882503.45,1160960.98,36.63,976295.62,1049323.15,92.52,4.67
2025-03-21,FIN07639,231049.45,958855.2175000001,903393.43,1366670.6,42.76,896503.74,821829.69,91.67,4.25
2025-03-22,FIN07640,785031.51,2402196.4206,561065.64,2957824.63,36.94,2528493.44,2499520.01,98.85,4.27
2025-03-23,FIN07641,632497.23,2245365.1665,562403.12,3740615.45,49.98,2106141.96,2298989.77,90.84,4.41
2025-03-24,FIN07642,769788.19,2455624.3260999997,829827.81,3680677.38,44.97,2322099.27,2323447.83,99.94,4.87
2025-03-25,FIN07643,541501.3,1467468.523,506549.16,2623922.42,53.64,1601684.85,1483929.01,92.65,4.7
2025-03-26,FIN07644,414133.07,1830468.1694,381965.86,2402907.03,39.38,1686006.12,1615621.16,95.83,4.55
2025-03-27,FIN07645,1095886.36,4613681.5756,480274.82,6946335.98,45.17,4612613.54,4729581.57,97.46,4.82
2025-03-28,FIN07646,868942.45,2311386.917,571141.31,2911245.73,37.79,2109226.78,1903361.81,90.24,5.0
2025-03-29,FIN07647,460200.47,1813189.8517999998,336543.3,3507568.5,58.03,1664650.07,1820494.72,90.64,4.82
2025-03-30,FIN07648,615466.25,1969492.0,635076.18,2997440.12,45.66,2022077.58,2049164.05,98.66,4.29
2025-03-31,FIN07649,969350.28,4352382.7572,818005.26,5107357.94,35.2,4466177.77,4648522.15,95.92,4.03
2025-01-01,FIN07650,293898.15,911084.2650000001,659621.6,1159596.77,38.18,855165.61,854987.92,99.98,4.08
2025-01-02,FIN07651,391688.91,1167232.9518,350326.74,1263998.86,32.49,1254188.66,1369053.33,90.84,4.86
2025-01-03,FIN07652,295219.29,1074598.2156,608104.74,1104489.23,30.83,1118052.17,1138002.93,98.22,4.37
2025-01-04,FIN07653,1256012.53,5237572.2501,796233.23,7992125.81,45.78,5028708.95,5191622.72,96.76,4.85
2025-01-05,FIN07654,1178132.0,3404801.48,340667.66,4552638.11,40.11,3233462.72,3466813.68,92.78,4.46
2025-01-06,FIN07655,1179306.81,4622882.6952,341893.03,9078294.32,58.91,4857988.87,5209276.52,92.77,4.72
2025-01-07,FIN07656,1131222.95,2963804.129,559420.98,3471596.83,35.14,3102287.24,2809537.64,90.56,4.81
2025-01-08,FIN07657,1070201.05,4644672.557,436474.77,8332136.87,53.82,4318460.4,4131299.08,95.67,4.37
2025-01-09,FIN07658,820089.49,2181438.0434000003,954346.55,2870710.17,39.48,2115640.57,2008300.64,94.93,4.85
2025-01-10,FIN07659,1034961.61,4481383.7713,706940.52,5483140.59,36.71,4227448.17,3810321.55,90.13,4.4
2025-01-11,FIN07660,249870.02,869547.6695999999,501127.78,1712693.11,59.09,833747.38,896575.68,92.46,4.39
2025-01-12,FIN07661,1007903.75,3426872.75,793343.71,6177200.63,54.08,3281274.5,3161271.77,96.34,4.85
2025-01-13,FIN07662,1211241.02,5390022.539,562450.34,8789083.36,48.92,5903178.23,5722485.18,96.94,4.79
2025-01-14,FIN07663,850465.87,3810087.0976000004,392480.95,6466178.97,50.91,4000752.52,3680390.18,91.99,4.74
2025-01-15,FIN07664,664767.33,2526115.854,466062.56,5030460.31,59.74,2667604.64,2928881.19,90.21,4.27
2025-01-16,FIN07665,560654.76,1541800.59,749923.1,2456408.12,47.8,1473166.77,1569291.24,93.47,4.48
2025-01-17,FIN07666,1035642.67,3635105.7717,336313.27,4005524.69,33.06,3271978.4,3319004.78,98.56,4.81
2025-01-18,FIN07667,1100641.56,3918283.9536,490882.33,4172447.86,31.95,3572030.69,3766299.41,94.56,5.0
2025-01-19,FIN07668,1332257.88,4702870.316399999,445818.03,7837835.54,50.0,4752720.52,5016128.75,94.46,5.0
2025-01-20,FIN07669,645034.31,2347924.8884,440794.58,3891922.98,49.73,2247190.05,2317631.06,96.87,4.46
2025-01-21,FIN07670,1200704.0,3049788.16,777933.69,5331559.74,52.45,2862503.48,2675874.65,93.48,4.4
2025-01-22,FIN07671,929762.57,3644669.2743999995,878071.84,4041131.77,33.26,3316387.3,3462517.17,95.59,5.0
2025-01-23,FIN07672,1347687.44,5282934.7648,801106.63,10274791.84,58.35,5680086.51,5759173.1,98.61,4.78
2025-01-24,FIN07673,886155.74,2419205.1702,752009.47,3752570.45,46.53,2467650.89,2578237.14,95.52,4.46
2025-01-25,FIN07674,872918.78,3177424.3592000003,941516.24,5241337.89,49.49,2927915.98,2953361.45,99.13,4.64
2025-01-26,FIN07675,951240.21,3462514.3644,340874.67,3583191.24,31.05,3646999.91,3979852.16,90.87,4.23
2025-01-27,FIN07676,1174109.96,4532064.445599999,417238.16,8887261.52,58.83,4763948.06,4884976.57,97.46,4.9
2025-01-28,FIN07677,1454097.62,3882440.6454000003,590084.8,6066670.11,46.88,3718915.07,3773717.33,98.53,5.0
2025-01-29,FIN07678,295632.36,1108621.3499999999,560716.15,1733177.72,46.9,1039538.03,1110806.31,93.14,5.0
2025-01-30,FIN07679,269464.98,824562.8387999999,592636.12,1602583.49,58.31,876342.4,855176.37,97.58,4.94
2025-01-31,FIN07680,1418815.44,4980042.194399999,444518.43,9608245.3,57.88,4810287.23,4633070.15,96.32,4.5
2025-02-01,FIN07681,888838.31,3599795.1555,404652.32,4392824.96,36.61,3849929.14,3852369.1,99.94,4.87
2025-02-02,FIN07682,999373.92,3907552.0272000004,656435.27,7545869.12,57.93,3550911.01,3610898.34,98.31,5.0
2025-02-03,FIN07683,827150.68,2266392.8632000005,949636.77,3935866.1,52.1,2266070.56,2139389.11,94.41,4.88
2025-02-04,FIN07684,321754.69,1184057.2592,574378.62,1206436.8,30.57,1108181.75,1148581.96,96.35,4.86
2025-02-05,FIN07685,1198516.19,5321411.8836,330347.25,6597716.07,37.2,5504516.15,5837401.43,93.95,4.66
2025-02-06,FIN07686,1171392.04,3291611.6324,794317.14,4650981.88,42.39,3618938.55,3674901.7,98.45,4.33
2025-02-07,FIN07687,605214.32,2547952.2871999997,503773.43,4032956.1,47.48,2503368.74,2514866.0,99.54,5.0
2025-02-08,FIN07688,598111.02,2338614.0882,471566.51,3978753.68,51.04,2151670.21,2063297.77,95.89,4.59
2025-02-09,FIN07689,1289193.8,5221234.89,526980.6,6318792.73,36.31,5030840.6,5442949.98,91.81,4.96
2025-02-10,FIN07690,294064.44,899837.1864,806670.87,1652731.42,55.1,970295.61,1019683.6,94.91,5.0
2025-02-11,FIN07691,1345436.69,4143945.0052,873173.57,7648542.8,55.37,4364204.82,4346998.39,99.61,4.87
2025-02-12,FIN07692,533660.2,2300075.4619999994,711639.25,3760620.66,49.05,2176888.78,2246160.4,96.82,4.95
2025-02-13,FIN07693,970880.17,3126234.1474,525735.13,6005789.38,57.63,3409845.31,3298602.08,96.74,4.32
2025-02-14,FIN07694,1416792.43,3726164.0908999997,517334.76,6755470.02,54.39,3817222.55,3481167.58,91.2,4.38
2025-02-15,FIN07695,1081559.25,4001769.225,387015.84,4888655.96,36.65,3736091.29,3514860.59,94.08,4.98
2025-02-16,FIN07696,738758.76,2031586.59,953310.73,3654167.8,53.96,2060972.33,1887639.66,91.59,4.44
2025-02-17,FIN07697,1096394.47,4484253.3823,746697.58,8758653.03,58.6,4440556.01,4447816.92,99.84,4.2
2025-02-18,FIN07698,647173.53,2446315.9433999998,318882.23,2782944.79,34.13,2602732.25,2666272.04,97.56,4.1
2025-02-19,FIN07699,560435.94,2381852.7449999996,763656.97,4712966.99,59.36,2307615.17,2252438.38,97.61,4.54
2025-02-20,FIN07700,1495688.26,6087451.2182,613007.4,6239593.65,30.75,6543983.66,6583449.42,99.4,4.53
2025-02-21,FIN07701,1176027.3,3198794.2560000005,980790.57,4869099.84,45.67,3398380.07,3116610.11,91.71,4.9
2025-02-22,FIN07702,1038135.97,3384323.2621999998,873348.18,6003427.81,53.22,3502506.17,3691612.37,94.6,4.3
2025-02-23,FIN07703,661876.54,2680599.987,419921.03,4799448.35,53.71,2551184.49,2312792.65,90.66,5.0
2025-02-24,FIN07704,263909.08,878817.2364,804077.78,1524460.15,52.04,961483.98,987333.59,97.31,4.24
2025-02-25,FIN07705,240373.94,1067260.2936000002,639896.2,1632216.0,45.88,1077648.32,1063282.52,98.67,4.24
2025-02-26,FIN07706,920435.63,3654129.4511,430931.61,6032837.35,49.53,3951951.22,3702032.78,93.68,4.64
2025-02-27,FIN07707,1190642.54,3012325.6262,789117.94,5120749.29,51.0,2841062.8,2854163.44,99.54,4.62
2025-02-28,FIN07708,898592.95,3828005.9669999997,683171.31,5721105.07,44.84,4198080.97,4433969.65,94.38,4.77
2025-03-01,FIN07709,1293020.59,3491155.5930000003,321261.72,5570784.53,47.87,3711837.98,3647639.82,98.27,4.25
2025-03-02,FIN07710,243454.49,676803.4822,752611.57,1249628.33,55.39,737611.15,718095.29,97.35,4.71
2025-03-03,FIN07711,676777.7,2686807.469,744490.96,3527453.16,39.39,2532243.89,2351168.39,92.85,4.1
2025-03-04,FIN07712,508191.51,2149650.0873000002,400859.61,3274360.61,45.7,2119837.91,2159935.07,98.11,3.94
2025-03-05,FIN07713,781454.86,2789793.8501999998,544291.41,2813450.52,30.25,2565290.17,2733580.24,93.44,5.0
2025-03-06,FIN07714,294089.31,905795.0748000001,710129.28,1528471.58,50.62,840028.85,850334.58,98.77,4.91
2025-03-07,FIN07715,1440371.13,4609187.615999999,397148.11,5509755.88,35.86,4410032.61,4114637.65,93.3,4.6
2025-03-08,FIN07716,490232.02,1563840.1438,896906.36,2316049.21,44.43,1705094.21,1760075.94,96.78,3.99
2025-03-09,FIN07717,1399000.11,4406850.3465,319240.23,5333193.28,36.31,4554208.09,4126241.65,90.6,4.46
2025-03-10,FIN07718,753661.1,2253446.6890000002,371986.19,2306478.66,30.71,2169903.45,2316612.33,93.24,4.73
2025-03-11,FIN07719,1481181.37,5509994.696400001,381274.84,8172537.37,44.5,6010934.01,6517649.96,91.57,4.46
2025-03-12,FIN07720,920275.9,3957186.37,669674.99,5638332.13,42.75,4146918.74,4227399.23,98.06,5.0
2025-03-13,FIN07721,1410082.72,4385357.259199999,734079.81,6249789.76,42.75,4742306.93,5104410.52,92.36,4.79
2025-03-14,FIN07722,206953.69,593957.0903,582618.56,717978.99,36.26,644707.25,591132.8,91.69,4.32
2025-03-15,FIN07723,1172710.45,4901929.681,502066.78,9545059.97,58.42,5147780.82,4868096.22,94.57,4.12
2025-03-16,FIN07724,1373965.85,5468384.083000001,866522.16,5487562.54,30.11,5187455.07,4997864.62,96.35,4.86
2025-03-17,FIN07725,381636.74,1663936.1864,347800.19,3147410.92,56.75,1829194.65,1929129.67,94.54,4.85
2025-03-18,FIN07726,324963.61,919647.0163,496204.3,1597336.67,52.11,887476.08,884678.73,99.68,4.83
2025-03-19,FIN07727,751944.39,2097924.8481,327380.91,2458919.04,35.16,2169970.0,2104153.71,96.97,5.0
2025-03-20,FIN07728,1413782.58,5061341.6364,309723.09,7451266.6,44.17,5410383.59,5040388.78,93.16,4.74
2025-03-21,FIN07729,905102.53,3376032.4369,547365.92,6714422.39,59.67,3156692.28,3352813.15,93.79,4.63
2025-03-22,FIN07730,885693.4,3064499.164,436376.56,5037111.87,49.31,3131330.79,2831050.84,90.41,4.83
2025-03-23,FIN07731,383463.95,1418816.6150000002,487856.1,1599540.83,33.82,1383395.23,1338371.38,96.75,4.97
2025-03-24,FIN07732,201026.36,574935.3895999999,874663.01,838050.11,43.73,545531.94,517467.11,94.86,4.81
2025-03-25,FIN07733,1253182.12,4336010.1352,414086.07,6366143.51,44.05,3912617.66,3622309.53,92.58,4.61
2025-03-26,FIN07734,313846.93,1198895.2726,846163.36,2160724.99,54.07,1288086.86,1203599.05,93.44,4.89
2025-03-27,FIN07735,1024004.76,3450896.0412000003,772535.44,6612479.08,57.48,3199589.06,3195619.68,99.88,4.63
2025-03-28,FIN07736,1389001.39,5361545.3654,528511.87,5802487.13,32.47,5767003.83,5681717.33,98.52,4.45
2025-03-29,FIN07737,471247.49,1602241.466,682589.3,2105405.03,39.42,1634507.6,1640512.52,99.63,4.64
2025-03-30,FIN07738,1064854.69,3375589.3672999996,611104.93,4382993.94,38.95,3457316.14,3614707.25,95.45,4.5
2025-03-31,FIN07739,302308.15,940178.3465,389876.72,1876641.23,59.88,1001976.61,1080597.46,92.15,4.57
2025-01-01,FIN07740,984881.69,3269807.2107999995,935029.73,5098372.07,46.78,3275981.36,3025999.13,92.37,4.35
2025-01-02,FIN07741,413111.24,1053433.662,698732.58,1980277.78,56.39,1023365.41,937950.8,91.65,4.9
2025-01-03,FIN07742,1156739.63,4441880.179199999,916168.03,6334267.05,42.78,4121004.69,3972940.83,96.41,4.66
2025-01-04,FIN07743,591600.68,2478806.8492000005,876678.56,4270297.94,51.68,2513716.08,2536993.66,99.07,4.81
2025-01-05,FIN07744,802408.31,2575730.6751,355843.15,3313898.11,38.6,2603119.48,2394811.27,92.0,4.74
2025-01-06,FIN07745,979259.7,2536282.6229999997,445089.47,4848829.67,57.35,2431735.27,2536772.51,95.68,4.33
2025-01-07,FIN07746,422655.43,1889269.7721,401682.78,2749163.81,43.65,1927076.68,1948696.25,98.88,5.0
2025-01-08,FIN07747,1164129.16,3527311.3547999994,881545.67,6362301.43,54.11,3484536.98,3657691.5,95.03,4.53
2025-01-09,FIN07748,593432.44,1631939.21,903712.64,2049416.81,37.67,1731660.54,1682451.53,97.16,4.49
2025-01-10,FIN07749,1061083.42,3437910.2808,669580.06,5822459.78,50.81,3478811.96,3409998.68,98.02,4.66
2025-01-11,FIN07750,405767.97,1614956.5206,372924.65,2269269.73,42.15,1755030.93,1862990.46,93.85,4.67
2025-01-12,FIN07751,1094552.96,3382168.6463999995,394931.63,3488502.08,30.94,3394332.93,3236163.44,95.34,5.0
2025-01-13,FIN07752,366644.49,1338252.3885,869484.17,1890961.67,42.39,1441965.69,1407767.15,97.63,4.78
2025-01-14,FIN07753,752963.45,2507368.2885,950433.1,3886475.11,46.5,2517661.1,2272689.15,90.27,4.45
2025-01-15,FIN07754,521367.9,1428548.046,439632.98,1645346.8,34.55,1445129.15,1461118.28,98.89,5.0
2025-01-16,FIN07755,1172887.82,3706325.5112000005,307796.3,4387967.34,35.52,3607594.93,3861182.73,92.97,4.11
2025-01-17,FIN07756,540645.51,2135549.7645,531667.03,3128287.4,43.95,2092911.0,1895294.7,90.56,4.46
2025-01-18,FIN07757,1346232.5,5007984.9,321349.57,6724370.12,40.28,5441778.04,5565621.7,97.72,4.43
2025-01-19,FIN07758,1359366.27,3724663.5798000004,879582.44,5366273.81,43.22,3518527.59,3761621.63,93.09,4.6
2025-01-20,FIN07759,455373.71,1288707.5993000001,644058.58,1882578.84,43.82,1191141.54,1189695.94,99.88,4.7
2025-01-21,FIN07760,997999.73,3772438.9793999996,749302.55,4300867.31,34.2,4021579.08,3871189.43,96.26,4.73
